child_variety,parent_variety,parent_role,evidence_type,marker_type,n_markers,lod_score,study_reference,doi,confirmed_year,confidence_level,notes
Madeleine de Clermont,Chasselas,,SNP (10K genome-wide),SNP,10207,3601,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3601; Mendelian errors=5/10207; Previously: Lacombe et al. 2013
Madeleine de Clermont,Madeleine angevine,,SNP (10K genome-wide),SNP,10207,3601,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3601; Mendelian errors=5/10207; Previously: Lacombe et al. 2013
Mai_3,Perle de Csaba,,SNP (10K genome-wide),SNP,10207,3677,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3677; Mendelian errors=4/10207; Previously: Lacombe et al. 2013
Mai_3,Dattier de Beyrouth,,SNP (10K genome-wide),SNP,10207,3677,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3677; Mendelian errors=4/10207; Previously: Lacombe et al. 2013
Malvar,Gibi = Hebén,,SNP (10K genome-wide),SNP,10207,3215,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3215; Mendelian errors=1/10207; Previously: Lacombe et al. 2013
Malvar,Tortozón,,SNP (10K genome-wide),SNP,10207,3215,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3215; Mendelian errors=1/10207; Previously: Lacombe et al. 2013
Malvasia volcánica,Malvasia di Sardegna,,SNP (10K genome-wide),SNP,10188,3479,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3479; Mendelian errors=1/10188; Previously: Zerolo et al. 2006
Malvasia volcánica,Bermejuela,,SNP (10K genome-wide),SNP,10188,3479,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3479; Mendelian errors=1/10188; Previously: Zerolo et al. 2006
Matilde,Cardinal,,SNP (10K genome-wide),SNP,10207,3421,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3421; Mendelian errors=1/10207; Previously: Zulini et al. 2002; Ibáñez et al. 2009; Cipriani et al. 2010; Lacombe et al. 2013
Matilde,Italia,,SNP (10K genome-wide),SNP,10207,3421,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3421; Mendelian errors=1/10207; Previously: Zulini et al. 2002; Ibáñez et al. 2009; Cipriani et al. 2010; Lacombe et al. 2013
Maturana blanca,Savagnin blanc,,SNP (10K genome-wide),SNP,10207,3332,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,LOD=3332; Mendelian errors=1/10207
Maturana blanca,Castellana blanca,,SNP (10K genome-wide),SNP,10207,3332,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,LOD=3332; Mendelian errors=1/10207
Merbein seedless,Sultanine,,SNP (10K genome-wide),SNP,10204,3302,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3302; Mendelian errors=5/10204; Previously: breeder's data
Merbein seedless,Mayorquin,,SNP (10K genome-wide),SNP,10204,3302,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3302; Mendelian errors=5/10204; Previously: breeder's data
Merlot,Cabernet franc,,SNP (10K genome-wide),SNP,10207,3775,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3775; Mendelian errors=8/10207; Previously: Boursiquot et al. 2009;Lacombe et al. 2013
Merlot,Magdeleine noire des Charentes,,SNP (10K genome-wide),SNP,10207,3775,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3775; Mendelian errors=8/10207; Previously: Boursiquot et al. 2009;Lacombe et al. 2013
Merseguera,Gibi = Hebén,,SNP (10K genome-wide),SNP,10207,3194,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3194; Mendelian errors=1/10207; Previously: Lacombe et al. 2013
Merseguera,Tortozón,,SNP (10K genome-wide),SNP,10207,3194,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3194; Mendelian errors=1/10207; Previously: Lacombe et al. 2013
Meslier Saint-François,Gouais blanc,,SNP (10K genome-wide),SNP,10206,2917,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=2917; Mendelian errors=2/10206; Previously: Bowers et al. 1998; Lacombe et al. 2013
Meslier Saint-François,Chenin,,SNP (10K genome-wide),SNP,10206,2917,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=2917; Mendelian errors=2/10206; Previously: Bowers et al. 1998; Lacombe et al. 2013
Mireille,Italia,,SNP (10K genome-wide),SNP,10207,3753,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3753; Mendelian errors=4/10207; Previously: Lacombe et al. 2013; Ghaffari et al. 2014
Mireille,Perle de Csaba,,SNP (10K genome-wide),SNP,10207,3753,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3753; Mendelian errors=4/10207; Previously: Lacombe et al. 2013; Ghaffari et al. 2014
Mondeuse,Mondeuse blanche,,SNP (10K genome-wide),SNP,10207,3899,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3899; Mendelian errors=1/10207; Previously: Lacombe et al. 2013
Mondeuse,Tressot,,SNP (10K genome-wide),SNP,10207,3899,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3899; Mendelian errors=1/10207; Previously: Lacombe et al. 2013
Mondragón,Mourisco tinto = Marufo,,SNP (10K genome-wide),SNP,10199,3162,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,LOD=3162; Mendelian errors=7/10199
Mondragón,Monastrell = Mourvèdre,,SNP (10K genome-wide),SNP,10199,3162,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,LOD=3162; Mendelian errors=7/10199
Moscatel de Angüés,Muscat d'Alexandrie,,SNP (10K genome-wide),SNP,10203,2948,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=2948; Mendelian errors=1/10203; Previously: Zinelabidine et al. 2015
Moscatel de Angüés,Gibi = Hebén,,SNP (10K genome-wide),SNP,10203,2948,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=2948; Mendelian errors=1/10203; Previously: Zinelabidine et al. 2015
Mureto,Alfrocheiro preto,,SNP (10K genome-wide),SNP,10192,3184,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3184; Mendelian errors=1/10192; Previously: Lacombe et al. 2007; Zinelabidine et al. 2012; Lacombe et al. 2013; Cunha et al. 2015
Mureto,Cayetana blanca = Jaén blanco,,SNP (10K genome-wide),SNP,10192,3184,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3184; Mendelian errors=1/10192; Previously: Lacombe et al. 2007; Zinelabidine et al. 2012; Lacombe et al. 2013; Cunha et al. 2015
Muscat d'Alexandrie,Heptakilo,,SNP (10K genome-wide),SNP,10207,3306,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3306; Mendelian errors=6/10207; Previously: Cipriani et al. 2010; Lacombe et al. 2010; Lacombe et al. 2013; Ghaffari et al. 2014
Muscat d'Alexandrie,Muscat à petits grains blancs,,SNP (10K genome-wide),SNP,10207,3306,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3306; Mendelian errors=6/10207; Previously: Cipriani et al. 2010; Lacombe et al. 2010; Lacombe et al. 2013; Ghaffari et al. 2014
Muscat d'Istamboul,Muscat d'Alexandrie,,SNP (10K genome-wide),SNP,10201,3150,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3150; Mendelian errors=4/10201; Previously: Lacombe et al. 2013
Muscat d'Istamboul,Valencí blanco,,SNP (10K genome-wide),SNP,10201,3150,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3150; Mendelian errors=4/10201; Previously: Lacombe et al. 2013
Muscat Ottonel,Chasselas,,SNP (10K genome-wide),SNP,10186,3630,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3630; Mendelian errors=7/10186; Previously: Lacombe et al. 2013
Muscat Ottonel,Muscat d'Eisenstadt,,SNP (10K genome-wide),SNP,10186,3630,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3630; Mendelian errors=7/10186; Previously: Lacombe et al. 2013
Négret castrais,Graciano = Morrastel,,SNP (10K genome-wide),SNP,10202,3680,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3680; Mendelian errors=3/10202; Previously: Lacombe et al. 2013
Négret castrais,Mauzac,,SNP (10K genome-wide),SNP,10202,3680,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3680; Mendelian errors=3/10202; Previously: Lacombe et al. 2013
Opsimo Edessis,Ferral = Achladi,,SNP (10K genome-wide),SNP,10207,3419,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3419; Mendelian errors=3/10207; Previously: Lacombe et al. 2013
Opsimo Edessis,Rosa menna di vacca,,SNP (10K genome-wide),SNP,10207,3419,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3419; Mendelian errors=3/10207; Previously: Lacombe et al. 2013
Orangetraube,Chasselas,,SNP (10K genome-wide),SNP,10207,4287,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=4287; Mendelian errors=0/10207; Previously: Lacombe et al. 2013
Orangetraube,Pinot noir,,SNP (10K genome-wide),SNP,10207,4287,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=4287; Mendelian errors=0/10207; Previously: Lacombe et al. 2013
Orlovi nokti,Rosa menna di vacca,,SNP (10K genome-wide),SNP,10207,3518,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3518; Mendelian errors=3/10207; Previously: Lacombe et al. 2013
Orlovi nokti,Teta de Vaca = De Cuerno,,SNP (10K genome-wide),SNP,10207,3518,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3518; Mendelian errors=3/10207; Previously: Lacombe et al. 2013
Ortega,Siegerrebe,,SNP (10K genome-wide),SNP,10207,3775,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3775; Mendelian errors=2/10207; Previously: Lacombe et al. 2013
Ortega,Müller-Thurgau,,SNP (10K genome-wide),SNP,10207,3775,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3775; Mendelian errors=2/10207; Previously: Lacombe et al. 2013
Osteiner,Sylvaner,,SNP (10K genome-wide),SNP,10205,3979,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3979; Mendelian errors=1/10205; Previously: Lacombe et al. 2013
Osteiner,Riesling,,SNP (10K genome-wide),SNP,10205,3979,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3979; Mendelian errors=1/10205; Previously: Lacombe et al. 2013
Palestina Oberlin I,Lignan,,SNP (10K genome-wide),SNP,10203,3587,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3587; Mendelian errors=4/10203; Previously: Lacombe et al. 2013
Palestina Oberlin I,Bicane,,SNP (10K genome-wide),SNP,10203,3587,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3587; Mendelian errors=4/10203; Previously: Lacombe et al. 2013
Papazkarasi,Alba imputotato,,SNP (10K genome-wide),SNP,10186,3308,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3308; Mendelian errors=6/10186; Previously: Lacombe et al. 2013
Papazkarasi,Prokupac,,SNP (10K genome-wide),SNP,10186,3308,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3308; Mendelian errors=6/10186; Previously: Lacombe et al. 2013
Pasiga,Alphonse Lavallée,,SNP (10K genome-wide),SNP,10207,3476,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3476; Mendelian errors=4/10207; Previously: Ibáñez et al. 2009; Lacombe et al. 2013
Pasiga,Sultanine,,SNP (10K genome-wide),SNP,10207,3476,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3476; Mendelian errors=4/10207; Previously: Ibáñez et al. 2009; Lacombe et al. 2013
Pinotage,Pinot noir,,SNP (10K genome-wide),SNP,10207,3613,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3613; Mendelian errors=2/10207; Previously: Lacombe et al. 2013
Pinotage,Cinsaut,,SNP (10K genome-wide),SNP,10207,3613,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3613; Mendelian errors=2/10207; Previously: Lacombe et al. 2013
Planta nova,Heptakilo,,SNP (10K genome-wide),SNP,10205,3377,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3377; Mendelian errors=2/10205; Previously: Lacombe et al. 2013
Planta nova,Royal = Rojal tinta,,SNP (10K genome-wide),SNP,10205,3377,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3377; Mendelian errors=2/10205; Previously: Lacombe et al. 2013
Plavina crna,Verdeca = Lagorthi,,SNP (10K genome-wide),SNP,10207,3307,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3307; Mendelian errors=6/10207; Previously: Lacombe et al. 2007; Cipriani et al. 2010; Lacombe et al. 2013
Plavina crna,Primitivo,,SNP (10K genome-wide),SNP,10207,3307,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3307; Mendelian errors=6/10207; Previously: Lacombe et al. 2007; Cipriani et al. 2010; Lacombe et al. 2013
Quiebratinajas,Castellana blanca,,SNP (10K genome-wide),SNP,10207,3519,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,LOD=3519; Mendelian errors=2/10207
Quiebratinajas,Breval negro,,SNP (10K genome-wide),SNP,10207,3519,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,LOD=3519; Mendelian errors=2/10207
Rannii Vira,Kichmich tcherni,,SNP (10K genome-wide),SNP,10204,3828,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3828; Mendelian errors=9/10204; Previously: Lacombe et al. 2013
Rannii Vira,Chaouch blanc,,SNP (10K genome-wide),SNP,10204,3828,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3828; Mendelian errors=9/10204; Previously: Lacombe et al. 2013
Rassegui,Heptakilo,,SNP (10K genome-wide),SNP,10207,3402,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3402; Mendelian errors=0/10207; Previously: Lacombe et al. 2013
Rassegui,Mayorquin,,SNP (10K genome-wide),SNP,10207,3402,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3402; Mendelian errors=0/10207; Previously: Lacombe et al. 2013
Reine des Vignes,Perle de Csaba,,SNP (10K genome-wide),SNP,10207,3444,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3444; Mendelian errors=5/10207; Previously: Ibáñez et al. 2009; Lacombe et al. 2013; Ghaffari et al. 2014
Reine des Vignes,Dattier de Beyrouth,,SNP (10K genome-wide),SNP,10207,3444,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3444; Mendelian errors=5/10207; Previously: Ibáñez et al. 2009; Lacombe et al. 2013; Ghaffari et al. 2014
Roi des précoces,Pinot noir,,SNP (10K genome-wide),SNP,10207,3581,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3581; Mendelian errors=2/10207; Previously: Vargas et al. 2009; Lacombe et al. 2013
Roi des précoces,Cinsaut,,SNP (10K genome-wide),SNP,10207,3581,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3581; Mendelian errors=2/10207; Previously: Vargas et al. 2009; Lacombe et al. 2013
Romeïko,Verdeca = Lagorthi,,SNP (10K genome-wide),SNP,10205,3265,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3265; Mendelian errors=4/10205; Previously: Lacombe et al. 2013
Romeïko,Ladikino = Psarossyriko,,SNP (10K genome-wide),SNP,10205,3265,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3265; Mendelian errors=4/10205; Previously: Lacombe et al. 2013
Roublot,Gouais blanc,,SNP (10K genome-wide),SNP,10204,3559,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3559; Mendelian errors=6/10204; Previously: Lacombe et al. 2013
Roublot,Pinot noir,,SNP (10K genome-wide),SNP,10204,3559,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3559; Mendelian errors=6/10204; Previously: Lacombe et al. 2013
Señá,Manseng noir,,SNP (10K genome-wide),SNP,10206,3374,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3374; Mendelian errors=4/10206; Previously: Zinelabidine et al. 2015
Señá,Gibi = Hebén,,SNP (10K genome-wide),SNP,10206,3374,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3374; Mendelian errors=4/10206; Previously: Zinelabidine et al. 2015
Servant,Ferral = Achladi,,SNP (10K genome-wide),SNP,10202,3456,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3456; Mendelian errors=1/10202; Previously: Lacombe et al. 2013
Servant,Wildbacher de Hongrie (Collection Ravaz),,SNP (10K genome-wide),SNP,10202,3456,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3456; Mendelian errors=1/10202; Previously: Lacombe et al. 2013
Siegerrebe,Savagnin blanc,,SNP (10K genome-wide),SNP,10201,3367,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3367; Mendelian errors=1/10201; Previously: Maul et al. 2012; Lacombe et al. 2013
Siegerrebe,Madeleine angevine,,SNP (10K genome-wide),SNP,10201,3367,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3367; Mendelian errors=1/10201; Previously: Maul et al. 2012; Lacombe et al. 2013
Unknown grapevine CA 10.1,Zalema,,SNP (10K genome-wide),SNP,10207,5114,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=5114; Mendelian errors=0/10207; Previously: Identified to Zalema in De Andrés et al. 2012
Sultana moscata,Muscat d'Alexandrie,,SNP (10K genome-wide),SNP,10205,3466,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3466; Mendelian errors=6/10205; Previously: Ibáñez et al. 2009; Lacombe et al. 2013
Sultana moscata,Sultanine,,SNP (10K genome-wide),SNP,10205,3466,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3466; Mendelian errors=6/10205; Previously: Ibáñez et al. 2009; Lacombe et al. 2013
Syrah,Dureza,,SNP (10K genome-wide),SNP,10207,3711,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3711; Mendelian errors=3/10207; Previously: Bowers et al. 1998; Lacombe et al. 2013
Syrah,Mondeuse blanche,,SNP (10K genome-wide),SNP,10207,3711,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3711; Mendelian errors=3/10207; Previously: Bowers et al. 1998; Lacombe et al. 2013
Tarrango,Touriga nacional,,SNP (10K genome-wide),SNP,10207,3413,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3413; Mendelian errors=2/10207; Previously: Lacombe et al. 2013
Tarrango,Sultanine,,SNP (10K genome-wide),SNP,10207,3413,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3413; Mendelian errors=2/10207; Previously: Lacombe et al. 2013
Tempranilla blanca = Santa Magdalena,Madeleine Salomon = Agostenga blanc,,SNP (10K genome-wide),SNP,10207,3229,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3229; Mendelian errors=5/10207; Previously: García-Muñoz 2011; Lacombe et al. 2013; Ghaffari et al. 2014
Tempranilla blanca = Santa Magdalena,Mayorquin,,SNP (10K genome-wide),SNP,10207,3229,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3229; Mendelian errors=5/10207; Previously: García-Muñoz 2011; Lacombe et al. 2013; Ghaffari et al. 2014
Tempranillo,Albillo Mayor = Picadillo,,SNP (10K genome-wide),SNP,10203,3626,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3626; Mendelian errors=0/10203; Previously: Ibáñez et al. 2012
Tempranillo,Benedicto,,SNP (10K genome-wide),SNP,10203,3626,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3626; Mendelian errors=0/10203; Previously: Ibáñez et al. 2012
Tinta Barroca,Touriga nacional,,SNP (10K genome-wide),SNP,10205,3347,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3347; Mendelian errors=0/10205; Previously: Castro et al. 2011; Lacombe et al. 2013
Tinta Barroca,Mourisco tinto = Marufo,,SNP (10K genome-wide),SNP,10205,3347,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3347; Mendelian errors=0/10205; Previously: Castro et al. 2011; Lacombe et al. 2013
Torralba,Gibi = Hebén,,SNP (10K genome-wide),SNP,10203,3094,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,LOD=3094; Mendelian errors=0/10203
Torralba,Breval negro,,SNP (10K genome-wide),SNP,10203,3094,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,probable,LOD=3094; Mendelian errors=0/10203
Torrontés riojano,Mission = Listán prieto,,SNP (10K genome-wide),SNP,10207,3114,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3114; Mendelian errors=3/10207; Previously: Agüero et al. 2003; This et al. 2006; Lacombe et al. 2007; Milla Tapia et al. 2007; Lacombe et al. 2013
Torrontés riojano,Muscat d'Alexandrie,,SNP (10K genome-wide),SNP,10207,3114,Laucou et al. 2018,10.1371/journal.pone.0192540,2018,confirmed,LOD=3114; Mendelian errors=3/10207; Previously: Agüero et al. 2003; This et al. 2006; Lacombe et al. 2007; Milla Tapia et al. 2007; Lacombe et al. 2013
