child_variety,parent_variety,parent_role,evidence_type,marker_type,n_markers,lod_score,study_reference,doi,confirmed_year,confidence_level,notes
Lado,Savagnin,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Savagnin,Lado,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Schiava gentile,Lagrein,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Cipriani et al., 2010"
Teroldego,Lagrein,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.96, k2=0.04, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Cipriani et al., 2010"
Lambrusca di Alessandria,Malvasia di Casorzo,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.98, k2=0.02, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Ruffa et al., 2016"
Lambrusca di Alessandria,Neretto di Marengo,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Ruffa et al., 2016"
Neretto di Marengo,Lambrusca di Alessandria,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Ruffa et al., 2016"
Lambrusco di Fiorano,Orsolina,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Raimondi et al. 2020 (Lambrusco di Fiorano=Lambrusco del pellegrino and Orsolina=Coccalona nera)"
Orsolina,Lambrusco di Fiorano,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Raimondi et al. 2020 (Lambrusco di Fiorano=Lambrusco del pellegrino and Orsolina=Coccalona nera)"
Lambrusco Montericco,Uva Tosca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.98, k2=0.02, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Boccacci et al., 2005"
Uva Tosca,Lambrusco Montericco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.98, k2=0.02, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Boccacci et al., 2005"
Lievuso,Mantonico bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.96, k2=0.04, kinship=0.26; Mendelian errors=2; Section D; Prev publication: De Lorenzis et al., 2019"
Mantonico bianco,Lievuso,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.96, k2=0.04, kinship=0.26; Mendelian errors=2; Section D; Prev publication: De Lorenzis et al., 2019"
Lievuso,Sangiovese,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: De Lorenzis et al., 2014"
Sangiovese,Lievuso,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: De Lorenzis et al., 2014"
Mollar cano,Listan negro,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.86, k2=0.14, kinship=0.28; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Palomino fino,Listan negro,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.83, k2=0.16, kinship=0.29; Mendelian errors=1; Section D; Prev publication: Laucou et al., 2018"
Listan prieto,Perruno,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.92, k2=0.08, kinship=0.27; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Perruno,Listan prieto,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.92, k2=0.08, kinship=0.27; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Listan prieto,Torrontes riojano,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.97, k2=0.03, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Tapia et al., 2007; Lacombe et al., 2013"
Listan prieto,Verdejo de Salamanca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.8, k2=0.2, kinship=0.3; Mendelian errors=0; Section D; Prev publication: Laucou et al., 2018"
Lucignola,Sangiovese,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=0; Section D; Prev publication: De Lorenzis et al., 2014"
Sangiovese,Lucignola,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=0; Section D; Prev publication: De Lorenzis et al., 2014"
Luglienga bianca (Lignan),Palestina I,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.94, k2=0.05, kinship=0.26; Mendelian errors=3; Section D; Prev publication: Lacombe et al., 2013"
Luisa blanca,Ohanes,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.96, k2=0.04, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Laucou et al., 2018"
Ohanes,Luisa blanca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.96, k2=0.04, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Laucou et al., 2018"
Madeleine angevine,Madeleine angevine Oberlin,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.92, k2=0.08, kinship=0.27; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Madeleine angevine Oberlin,Madeleine angevine,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.92, k2=0.08, kinship=0.27; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Madeleine angevine,Madeleine de Clermont,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.87, k2=0.13, kinship=0.28; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Madeleine angevine,Siegerrebe,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Magdeleine noire des Charentes,Malbech (Cot),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Boursiquot et al., 2009"
Malbech (Cot),Magdeleine noire des Charentes,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Boursiquot et al., 2009"
Malvasia aromatica di Parma,Malvasia nera lunga,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Ruffa et al., 2016"
Malvasia aromatica di Parma,Moscato bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Ruffa et al., 2016"
Moscato bianco,Malvasia aromatica di Parma,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Ruffa et al., 2016"
Malvasia aromatica di Parma,Ruché,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Ruffa et al., 2016"
Malvasia bianca lunga,Malvasia nera di Basilicata,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.05, kinship=0.26; Mendelian errors=1; Section D; Prev publication: De Lorenzis et al., 2019"
Malvasia nera di Basilicata,Malvasia bianca lunga,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.05, kinship=0.26; Mendelian errors=1; Section D; Prev publication: De Lorenzis et al., 2019"
Malvasia bianca lunga,Malvasia nera di Lecce,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Crespan et al., 2008a"
Malvasia bianca lunga,Verdeca (Lagorthi),,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.05, kinship=0.26; Mendelian errors=1; Section D; Prev publication: De Lorenzis et al., 2019"
Verdeca (Lagorthi),Malvasia bianca lunga,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.05, kinship=0.26; Mendelian errors=1; Section D; Prev publication: De Lorenzis et al., 2019"
Malvasia bianca lunga,Vitouska,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.9, k2=0.1, kinship=0.28; Mendelian errors=0; Section D; Prev publication: Crespan et al., 2007"
Malvasia di Candia aromatica,Malvasia aromatica di Parma,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.98, k2=0.01, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013 (Muscadelle du Bordelais faux)"
Malvasia aromatica di Parma,Malvasia di Candia aromatica,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.98, k2=0.01, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013 (Muscadelle du Bordelais faux)"
Malvasia aromatica di Parma,Malvasia di Casorzo,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.99, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Ruffa et al., 2016"
Malvasia di Sardegna,Malvasia volcanica,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Laucou et al., 2018"
Malvasia volcanica,Malvasia di Sardegna,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Laucou et al., 2018"
Malvasia fina,Vital,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.86, k2=0.14, kinship=0.28; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Malvasia istriana,Vega,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.83, k2=0.17, kinship=0.29; Mendelian errors=1; Section D; Prev publication: confirmation of breeder's data by Raimondi et al., 2017"
Malvasia moscata,Malvasia aromatica di Parma,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Ruffa et al., 2016"
Malvasia aromatica di Parma,Malvasia moscata,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Ruffa et al., 2016"
Malvasia nera di Basilicata,Somarello,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.96, k2=0.04, kinship=0.26; Mendelian errors=0; Section D; Prev publication: De Lorenzis et al., 2019"
Somarello,Malvasia nera di Basilicata,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.96, k2=0.04, kinship=0.26; Mendelian errors=0; Section D; Prev publication: De Lorenzis et al., 2019"
Malvasia nera di Bolzano,Schiava gentile,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Cipriani et al., 2010"
Schiava gentile,Malvasia nera di Bolzano,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Cipriani et al., 2010"
Negro amaro,Malvasia nera di Lecce,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.89, k2=0.11, kinship=0.28; Mendelian errors=0; Section D; Prev publication: Crespan et al., 2008a"
Manseng gros blanc,Petit manseng,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.79, k2=0.21, kinship=0.3; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Petit manseng,Manseng gros blanc,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.79, k2=0.21, kinship=0.3; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Manseng noir,Sao Mamede,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Sao Mamede,Manseng noir,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Manseng noir,Sena,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Laucou et al., 2018"
Manteudo,Mollar cano,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.85, k2=0.15, kinship=0.29; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013?"
Mollar cano,Manteudo,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.85, k2=0.15, kinship=0.29; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013?"
Mantonico bianco,Mantonico nero,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Sunseri et al., 2015"
Mantonico nero,Mantonico bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: Sunseri et al., 2015"
Mantonico bianco,Occhi di Lepre,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=3; Section D; Prev publication: De Lorenzis et al., 2019"
Occhi di Lepre,Mantonico bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=3; Section D; Prev publication: De Lorenzis et al., 2019"
Mantonico bianco,Pedilongo,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: De Lorenzis et al., 2019"
Pedilongo,Mantonico bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: De Lorenzis et al., 2019"
Mantonico bianco,Trebbiano antico,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=0; Section D; Prev publication: De Lorenzis et al., 2019"
Trebbiano antico,Mantonico bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.99, k2=0.01, kinship=0.25; Mendelian errors=0; Section D; Prev publication: De Lorenzis et al., 2019"
Pinot,Manzoni bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: confirmation of breeder's data by Grando and Frisinghelli 1998"
Riesling,Manzoni bianco,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.27; Mendelian errors=0; Section D; Prev publication: confirmation of breeder's data by Grando and Frisinghelli 1998"
Manzoni moscato,Moscato d'Amburgo,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.98, k2=0.02, kinship=0.25; Mendelian errors=0; Section D; Prev publication: confirmation of breeder's data by Cipriani et al., 2010"
Moscato d'Amburgo,Manzoni moscato,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.98, k2=0.02, kinship=0.25; Mendelian errors=0; Section D; Prev publication: confirmation of breeder's data by Cipriani et al., 2010"
Savagnin,Manzoni rosa,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: confirmation of breeder's data by Cipriani et al., 2010"
Trebbiano toscano,Manzoni rosa,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=1; Section D; Prev publication: confirmation of breeder's data by Cipriani et al., 2010"
Montonico bianco,Marchione,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Cipriani et al., 2010"
Ragusano,Marchione,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.96, k2=0.04, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Cipriani et al., 2010"
Schiava grossa,Maroc gros,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Marufo,Mondragon,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=4; Section D; Prev publication: Laucou et al., 2018"
Marufo,Tinta Barroca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Marufo,Touriganca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=3; Section D; Prev publication: Laucou et al., 2018"
Savagnin,Maturana blanca,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Mauzac blanc,Negret castrais,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Mavrodaphni,Skiadopoulo,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.97, k2=0.03, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Skiadopoulo,Mavrodaphni,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.97, k2=0.03, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Mavrodaphni,Zakynthino,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Zakynthino,Mavrodaphni,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=1; Section D; Prev publication: Lacombe et al., 2013"
Mayolet,Rouge du pays,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.94, k2=0.05, kinship=0.26; Mendelian errors=2; Section D; Prev publication: Vouillamoz et al., 2003"
Rouge du pays,Mayolet,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0.01, k1=0.94, k2=0.05, kinship=0.26; Mendelian errors=2; Section D; Prev publication: Vouillamoz et al., 2003"
Planta fina,Merbein seedless,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=2; Section D; Prev publication: confirmation of breeder's data by Lacombe et al., 2013"
Sultanina,Merbein seedless,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.94, k2=0.06, kinship=0.26; Mendelian errors=1; Section D; Prev publication: confirmation of breeder's data by Laucou et al., 2018"
Magdeleine noire des Charentes,Merlot,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=1, k2=0, kinship=0.25; Mendelian errors=3; Section D; Prev publication: Lacombe et al., 2013"
Minutolo,Visparola,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.97, k2=0.03, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013 (Arvina)"
Visparola,Minutolo,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.97, k2=0.03, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013 (Arvina)"
Moscato d'Amburgo,Misket Rusenski,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.95, k2=0.05, kinship=0.26; Mendelian errors=0; Section D; Prev publication: Lacombe et al., 2013"
Molar,Rufete,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.98, k2=0.02, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
Rufete,Molar,,SNP (Vitis18K),SNP,~18000,,Lacombe & Emanuelli et al. 2020,10.3389/fpls.2020.605934,2021,probable,"k0=0, k1=0.98, k2=0.02, kinship=0.25; Mendelian errors=2; Section D; Prev publication: Lacombe et al., 2013"
